prompt_id,rank,seed,prompt_class,n_tokens,logp_total,logp_per_token,shown_second,verdict,outcome
irdp6g,7,3320184839,creative,2,-2.3313,-1.165663,1,B,win
iuj8br,0,3320184832,creative,59,-231.9584,-3.931498,1,B,win
iuj8br,1,3320184833,creative,58,-221.8246,-3.824562,0,B,loss
iuj8br,2,3320184834,creative,204,-438.4093,-2.149065,0,A,win
iuj8br,3,3320184835,creative,109,-296.631,-2.721385,1,B,win
iuj8br,4,3320184836,creative,112,-432.136,-3.858357,0,A,win
iuj8br,5,3320184837,creative,27,-42.1858,-1.562438,0,B,loss
iuj8br,6,3320184838,creative,29,-66.904,-2.307033,1,Tie,tie
iuj8br,7,3320184839,creative,25,-69.8492,-2.793969,1,Tie,tie
jizn99,0,3320184832,creative,21,-101.6562,-4.840774,0,B,loss
jizn99,1,3320184833,creative,200,-394.6181,-1.973091,0,B,loss
jizn99,2,3320184834,creative,34,-164.3231,-4.833033,1,A,loss
jizn99,3,3320184835,creative,166,-596.365,-3.59256,1,A,loss
jizn99,4,3320184836,creative,24,-101.1666,-4.215275,1,A,loss
jizn99,5,3320184837,creative,200,-1015.9002,-5.079501,1,A,loss
jizn99,6,3320184838,creative,42,-158.1661,-3.765859,1,A,loss
jizn99,7,3320184839,creative,99,-544.6982,-5.502002,0,B,loss
jjrido,0,3320184832,creative,93,-382.8726,-4.11691,0,A,win
jjrido,1,3320184833,creative,202,-795.7137,-3.939177,0,B,loss
jjrido,2,3320184834,creative,202,-737.1384,-3.6492,1,A,loss
jjrido,3,3320184835,creative,202,-633.9052,-3.138144,1,A,loss
jjrido,4,3320184836,creative,19,-68.3877,-3.599353,1,B,win
jjrido,5,3320184837,creative,103,-400.9144,-3.892373,0,A,win
jjrido,6,3320184838,creative,98,-335.3726,-3.42217,0,A,win
jjrido,7,3320184839,creative,119,-178.1708,-1.497234,0,A,win
llrdyo,0,3320184832,creative,0,0.0,0.0,1,A,loss
llrdyo,1,3320184833,creative,106,-164.7338,-1.554092,0,Tie,tie
llrdyo,2,3320184834,creative,26,-103.0496,-3.963447,1,A,loss
llrdyo,3,3320184835,creative,200,-728.2791,-3.641395,0,Tie,tie
llrdyo,4,3320184836,creative,0,0.0,0.0,1,A,loss
llrdyo,5,3320184837,creative,175,-700.1727,-4.000987,0,B,loss
llrdyo,6,3320184838,creative,0,0.0,0.0,0,B,loss
llrdyo,7,3320184839,creative,5,-34.2701,-6.854012,0,B,loss
lvcurd,0,3320184832,creative,201,-510.0425,-2.537525,1,B,win
lvcurd,1,3320184833,creative,21,-98.0588,-4.669465,0,B,loss
lvcurd,2,3320184834,creative,24,-103.8012,-4.325049,1,A,loss
lvcurd,3,3320184835,creative,1,-0.9177,-0.917691,0,B,loss
lvcurd,4,3320184836,creative,29,-146.1573,-5.039906,0,Tie,tie
lvcurd,5,3320184837,creative,201,-1005.5693,-5.002833,0,Tie,tie
lvcurd,6,3320184838,creative,201,-784.8532,-3.904742,0,Tie,tie
lvcurd,7,3320184839,creative,1,-0.9177,-0.917691,0,B,loss
m70bt5,0,3320184832,creative,201,-915.4853,-4.554653,1,B,win
m70bt5,1,3320184833,creative,201,-861.5212,-4.286175,0,B,loss
m70bt5,2,3320184834,creative,1,-0.8908,-0.890833,0,Tie,tie
m70bt5,3,3320184835,creative,200,-864.5875,-4.322938,0,Tie,tie
m70bt5,4,3320184836,creative,61,-118.4373,-1.941594,1,B,win
m70bt5,5,3320184837,creative,174,-704.3428,-4.047947,0,Tie,tie
m70bt5,6,3320184838,creative,29,-151.048,-5.208552,0,Tie,tie
m70bt5,7,3320184839,creative,201,-474.0814,-2.358614,1,Tie,tie
mjrz7h,0,3320184832,creative,40,-213.6533,-5.341333,0,B,loss
mjrz7h,1,3320184833,creative,91,-334.882,-3.680022,0,B,loss
mjrz7h,2,3320184834,creative,5,-7.0376,-1.407525,0,B,loss
mjrz7h,3,3320184835,creative,5,-7.0376,-1.407525,0,B,loss
mjrz7h,4,3320184836,creative,5,-7.0376,-1.407525,0,B,loss
mjrz7h,5,3320184837,creative,49,-188.9022,-3.855147,0,Tie,tie
mjrz7h,6,3320184838,creative,5,-7.0376,-1.407525,1,B,win
mjrz7h,7,3320184839,creative,205,-942.8033,-4.599041,0,Tie,tie
neutral_bio_000,0,3320184832,neutral,199,-618.1119,-3.10609,0,A,win
neutral_bio_000,1,3320184833,neutral,181,-452.8221,-2.501779,1,A,loss
neutral_bio_000,2,3320184834,neutral,200,-684.5004,-3.422502,1,B,win
neutral_bio_000,3,3320184835,neutral,200,-571.4747,-2.857373,1,B,win
neutral_bio_000,4,3320184836,neutral,200,-538.2201,-2.6911,1,B,win
neutral_bio_000,5,3320184837,neutral,86,-190.1247,-2.210752,1,B,win
neutral_bio_000,6,3320184838,neutral,32,-142.2487,-4.445273,1,B,win
neutral_bio_000,7,3320184839,neutral,152,-844.2374,-5.554194,1,B,win
neutral_bio_001,0,3320184832,neutral,0,0.0,0.0,0,B,loss
neutral_bio_001,1,3320184833,neutral,166,-530.9338,-3.198397,0,B,loss
neutral_bio_001,2,3320184834,neutral,152,-668.3158,-4.396814,0,B,loss
neutral_bio_001,3,3320184835,neutral,200,-737.5007,-3.687504,0,B,loss
neutral_bio_001,4,3320184836,neutral,101,-323.8854,-3.206786,1,A,loss
neutral_bio_001,5,3320184837,neutral,176,-802.7814,-4.561258,0,B,loss
neutral_bio_001,6,3320184838,neutral,53,-200.9544,-3.791592,1,A,loss
neutral_bio_001,7,3320184839,neutral,84,-318.9655,-3.797208,0,B,loss
neutral_bio_002,0,3320184832,neutral,185,-754.5383,-4.078586,0,A,win
neutral_bio_002,1,3320184833,neutral,200,-656.1329,-3.280665,0,B,loss
neutral_bio_002,2,3320184834,neutral,164,-314.9626,-1.920504,1,A,loss
neutral_bio_002,3,3320184835,neutral,106,-211.4251,-1.994576,1,B,win
neutral_bio_002,4,3320184836,neutral,0,0.0,0.0,0,B,loss
neutral_bio_002,5,3320184837,neutral,0,0.0,0.0,0,B,loss
neutral_bio_002,6,3320184838,neutral,200,-668.5487,-3.342744,1,B,win
neutral_bio_002,7,3320184839,neutral,69,-135.4515,-1.963066,1,Tie,tie
neutral_bio_003,0,3320184832,neutral,200,-866.3871,-4.331935,0,A,win
neutral_bio_003,1,3320184833,neutral,62,-174.5547,-2.815399,0,B,loss
neutral_bio_003,2,3320184834,neutral,0,0.0,0.0,0,B,loss
neutral_bio_003,3,3320184835,neutral,0,0.0,0.0,1,B,win
neutral_bio_003,4,3320184836,neutral,200,-618.0963,-3.090482,0,Tie,tie
neutral_bio_003,5,3320184837,neutral,16,-47.9427,-2.99642,1,A,loss
neutral_bio_003,6,3320184838,neutral,0,0.0,0.0,0,B,loss
neutral_bio_003,7,3320184839,neutral,0,0.0,0.0,1,B,win
neutral_bio_004,0,3320184832,neutral,200,-773.3771,-3.866885,1,B,win
neutral_bio_004,1,3320184833,neutral,147,-493.5649,-3.357585,0,B,loss
neutral_bio_004,2,3320184834,neutral,32,-123.3245,-3.853892,0,A,win
neutral_bio_004,3,3320184835,neutral,200,-646.3955,-3.231978,0,A,win
neutral_bio_004,4,3320184836,neutral,200,-583.2023,-2.916011,0,A,win
neutral_bio_004,5,3320184837,neutral,145,-461.8837,-3.185405,0,A,win
neutral_bio_004,6,3320184838,neutral,200,-442.8658,-2.214329,0,B,loss
neutral_bio_004,7,3320184839,neutral,74,-313.3653,-4.234666,1,B,win
neutral_bio_005,0,3320184832,neutral,27,-103.4426,-3.831209,0,B,loss
neutral_bio_005,1,3320184833,neutral,31,-93.764,-3.024646,1,B,win
neutral_bio_005,2,3320184834,neutral,75,-376.7883,-5.023844,0,B,loss
neutral_bio_005,3,3320184835,neutral,0,0.0,0.0,0,B,loss
neutral_bio_005,4,3320184836,neutral,200,-762.6207,-3.813104,0,B,loss
neutral_bio_005,5,3320184837,neutral,0,0.0,0.0,0,B,loss
neutral_bio_005,6,3320184838,neutral,8,-25.3457,-3.168219,1,B,win
neutral_bio_005,7,3320184839,neutral,36,-183.4844,-5.09679,0,B,loss
neutral_bio_006,0,3320184832,neutral,200,-440.0325,-2.200163,1,Tie,tie
neutral_bio_006,1,3320184833,neutral,126,-232.5044,-1.845273,1,A,loss
neutral_bio_006,2,3320184834,neutral,200,-674.2432,-3.371216,1,A,loss
neutral_bio_006,3,3320184835,neutral,124,-329.832,-2.659936,1,A,loss
neutral_bio_006,4,3320184836,neutral,200,-414.7934,-2.073967,0,B,loss
neutral_bio_006,5,3320184837,neutral,102,-424.1899,-4.158725,0,B,loss
neutral_bio_006,6,3320184838,neutral,200,-598.8821,-2.99441,1,Tie,tie
neutral_bio_006,7,3320184839,neutral,21,-33.4454,-1.592636,1,B,win
neutral_bio_007,0,3320184832,neutral,2,-3.6513,-1.825673,0,B,loss
neutral_bio_007,1,3320184833,neutral,202,-822.0735,-4.069671,0,B,loss
neutral_bio_007,2,3320184834,neutral,92,-246.3678,-2.67791,0,B,loss
neutral_bio_007,3,3320184835,neutral,147,-383.9587,-2.611964,1,B,win
neutral_bio_007,4,3320184836,neutral,2,-3.6513,-1.825673,1,B,win
neutral_bio_007,5,3320184837,neutral,86,-405.7496,-4.718019,0,B,loss
neutral_bio_007,6,3320184838,neutral,2,-3.6513,-1.825673,0,B,loss
neutral_bio_007,7,3320184839,neutral,88,-229.0544,-2.602891,0,B,loss
neutral_bio_008,0,3320184832,neutral,100,-392.5394,-3.925394,0,B,loss
neutral_bio_008,1,3320184833,neutral,200,-781.5737,-3.907869,1,A,loss
neutral_bio_008,2,3320184834,neutral,200,-819.3075,-4.096537,0,B,loss
neutral_bio_008,3,3320184835,neutral,134,-412.2251,-3.076306,0,B,loss
neutral_bio_008,4,3320184836,neutral,40,-134.6609,-3.366521,0,B,loss
neutral_bio_008,5,3320184837,neutral,200,-690.0485,-3.450242,1,A,loss
neutral_bio_008,6,3320184838,neutral,200,-481.7714,-2.408857,0,B,loss
neutral_bio_008,7,3320184839,neutral,200,-768.0023,-3.840012,1,A,loss
neutral_bio_009,0,3320184832,neutral,0,0.0,0.0,1,Tie,tie
neutral_bio_009,1,3320184833,neutral,172,-478.2144,-2.780316,0,B,loss
neutral_bio_009,2,3320184834,neutral,200,-553.9515,-2.769757,0,A,win
neutral_bio_009,3,3320184835,neutral,200,-448.6261,-2.24313,1,B,win
neutral_bio_009,4,3320184836,neutral,200,-575.0607,-2.875303,1,A,loss
neutral_bio_009,5,3320184837,neutral,200,-726.4762,-3.632381,1,B,win
neutral_bio_009,6,3320184838,neutral,113,-299.7169,-2.652362,0,B,loss
neutral_bio_009,7,3320184839,neutral,99,-279.1216,-2.819411,1,B,win
neutral_bio_010,0,3320184832,neutral,9,-26.9308,-2.992315,0,Tie,tie
neutral_bio_010,1,3320184833,neutral,200,-675.8073,-3.379036,1,A,loss
neutral_bio_010,2,3320184834,neutral,200,-795.7285,-3.978643,1,A,loss
neutral_bio_010,3,3320184835,neutral,196,-650.6197,-3.319488,1,A,loss
neutral_bio_010,4,3320184836,neutral,17,-78.4353,-4.613839,1,B,win
neutral_bio_010,5,3320184837,neutral,117,-253.6974,-2.168354,0,B,loss
neutral_bio_010,6,3320184838,neutral,200,-583.9258,-2.919629,0,B,loss
neutral_bio_010,7,3320184839,neutral,200,-481.6738,-2.408369,0,B,loss
neutral_bio_011,0,3320184832,neutral,71,-237.3057,-3.342334,0,B,loss
neutral_bio_011,1,3320184833,neutral,12,-58.4483,-4.870691,1,B,win
neutral_bio_011,2,3320184834,neutral,0,0.0,0.0,1,B,win
neutral_bio_011,3,3320184835,neutral,200,-481.3956,-2.406978,0,A,win
neutral_bio_011,4,3320184836,neutral,183,-511.2761,-2.793858,1,B,win
neutral_bio_011,5,3320184837,neutral,88,-278.3395,-3.162949,1,B,win
neutral_bio_011,6,3320184838,neutral,0,0.0,0.0,1,B,win
neutral_bio_011,7,3320184839,neutral,90,-247.1167,-2.745741,0,B,loss
neutral_bio_012,0,3320184832,neutral,200,-914.0085,-4.570043,1,Tie,tie
neutral_bio_012,1,3320184833,neutral,35,-86.4707,-2.47059,0,B,loss
neutral_bio_012,2,3320184834,neutral,78,-240.7193,-3.086145,0,A,win
neutral_bio_012,3,3320184835,neutral,95,-292.3118,-3.076967,0,A,win
neutral_bio_012,4,3320184836,neutral,101,-351.6111,-3.481298,0,A,win
neutral_bio_012,5,3320184837,neutral,134,-399.1945,-2.979063,1,B,win
neutral_bio_012,6,3320184838,neutral,29,-61.3066,-2.114021,1,B,win
neutral_bio_012,7,3320184839,neutral,172,-539.0985,-3.134294,1,Tie,tie
neutral_bio_013,0,3320184832,neutral,1,-3.593,-3.593049,1,A,loss
neutral_bio_013,1,3320184833,neutral,119,-357.7527,-3.006325,0,B,loss
neutral_bio_013,2,3320184834,neutral,201,-703.4383,-3.499693,0,B,loss
neutral_bio_013,3,3320184835,neutral,201,-903.6503,-4.495772,1,B,win
neutral_bio_013,4,3320184836,neutral,1,-3.593,-3.593049,0,B,loss
neutral_bio_013,5,3320184837,neutral,201,-662.7505,-3.297266,0,B,loss
neutral_bio_013,6,3320184838,neutral,1,-3.593,-3.593049,1,A,loss
neutral_bio_013,7,3320184839,neutral,69,-305.2836,-4.4244,0,B,loss
neutral_bio_014,0,3320184832,neutral,200,-709.0775,-3.545387,0,B,loss
neutral_bio_014,1,3320184833,neutral,144,-664.6108,-4.615353,0,B,loss
neutral_bio_014,2,3320184834,neutral,157,-452.6839,-2.883337,0,B,loss
neutral_bio_014,3,3320184835,neutral,56,-202.903,-3.623268,1,A,loss
neutral_bio_014,4,3320184836,neutral,3,-28.0496,-9.349864,0,B,loss
neutral_bio_014,5,3320184837,neutral,0,0.0,0.0,0,B,loss
neutral_bio_014,6,3320184838,neutral,200,-718.1838,-3.590919,0,B,loss
neutral_bio_014,7,3320184839,neutral,56,-182.0911,-3.251627,1,A,loss
neutral_bio_015,0,3320184832,neutral,0,0.0,0.0,1,A,loss
neutral_bio_015,1,3320184833,neutral,33,-124.1796,-3.76302,0,B,loss
neutral_bio_015,2,3320184834,neutral,200,-639.3503,-3.196752,1,A,loss
neutral_bio_015,3,3320184835,neutral,110,-397.8517,-3.616833,0,B,loss
neutral_bio_015,4,3320184836,neutral,200,-696.7574,-3.483787,0,B,loss
neutral_bio_015,5,3320184837,neutral,149,-410.3347,-2.753924,0,B,loss
neutral_bio_015,6,3320184838,neutral,93,-277.2896,-2.981609,0,B,loss
neutral_bio_015,7,3320184839,neutral,181,-607.0809,-3.354038,1,A,loss
neutral_bio_016,0,3320184832,neutral,200,-694.1664,-3.470832,1,A,loss
neutral_bio_016,1,3320184833,neutral,200,-734.4938,-3.672469,1,A,loss
neutral_bio_016,2,3320184834,neutral,137,-469.7155,-3.428581,1,B,win
neutral_bio_016,3,3320184835,neutral,42,-140.2994,-3.340462,1,A,loss
neutral_bio_016,4,3320184836,neutral,165,-539.0068,-3.266708,1,B,win
neutral_bio_016,5,3320184837,neutral,16,-50.865,-3.17906,1,B,win
neutral_bio_016,6,3320184838,neutral,199,-635.6877,-3.19441,1,A,loss
neutral_bio_016,7,3320184839,neutral,200,-659.3156,-3.296578,1,A,loss
neutral_bio_017,0,3320184832,neutral,201,-667.533,-3.321059,0,B,loss
neutral_bio_017,1,3320184833,neutral,163,-480.1885,-2.945942,0,B,loss
neutral_bio_017,2,3320184834,neutral,135,-362.4721,-2.684979,1,A,loss
neutral_bio_017,3,3320184835,neutral,66,-200.2227,-3.033677,0,B,loss
neutral_bio_017,4,3320184836,neutral,60,-182.3529,-3.039216,0,B,loss
neutral_bio_017,5,3320184837,neutral,11,-26.4978,-2.408888,1,B,win
neutral_bio_017,6,3320184838,neutral,138,-434.1194,-3.145793,1,B,win
neutral_bio_017,7,3320184839,neutral,1,-3.5738,-3.573766,1,A,loss
neutral_bio_018,0,3320184832,neutral,200,-567.629,-2.838145,1,B,win
neutral_bio_018,1,3320184833,neutral,199,-685.155,-3.44299,1,B,win
neutral_bio_018,2,3320184834,neutral,126,-454.8257,-3.609728,0,B,loss
neutral_bio_018,3,3320184835,neutral,200,-716.4874,-3.582437,0,B,loss
neutral_bio_018,4,3320184836,neutral,200,-603.0787,-3.015394,1,B,win
neutral_bio_018,5,3320184837,neutral,124,-411.3471,-3.317315,0,B,loss
neutral_bio_018,6,3320184838,neutral,200,-611.1312,-3.055656,0,B,loss
neutral_bio_018,7,3320184839,neutral,36,-111.4562,-3.096004,0,B,loss
neutral_bio_019,0,3320184832,neutral,200,-623.0305,-3.115152,0,B,loss
neutral_bio_019,1,3320184833,neutral,4,-20.9945,-5.248631,1,A,loss
neutral_bio_019,2,3320184834,neutral,0,0.0,0.0,1,B,win
neutral_bio_019,3,3320184835,neutral,168,-647.5288,-3.854338,0,B,loss
neutral_bio_019,4,3320184836,neutral,200,-777.3652,-3.886826,0,B,loss
neutral_bio_019,5,3320184837,neutral,51,-135.8976,-2.664658,1,B,win
neutral_bio_019,6,3320184838,neutral,0,0.0,0.0,1,B,win
neutral_bio_019,7,3320184839,neutral,98,-205.7411,-2.099399,1,B,win
neutral_bio_020,0,3320184832,neutral,201,-555.95,-2.76592,0,B,loss
neutral_bio_020,1,3320184833,neutral,156,-431.9584,-2.768964,0,B,loss
neutral_bio_020,2,3320184834,neutral,66,-123.12,-1.865455,1,A,loss
neutral_bio_020,3,3320184835,neutral,21,-58.9591,-2.807575,0,B,loss
neutral_bio_020,4,3320184836,neutral,113,-332.1378,-2.939272,0,B,loss
neutral_bio_020,5,3320184837,neutral,1,-4.1155,-4.115542,0,B,loss
neutral_bio_020,6,3320184838,neutral,141,-444.1156,-3.149756,0,B,loss
neutral_bio_020,7,3320184839,neutral,201,-641.8585,-3.193326,0,B,loss
neutral_bio_021,0,3320184832,neutral,185,-680.5303,-3.678542,1,A,loss
neutral_bio_021,1,3320184833,neutral,0,0.0,0.0,0,B,loss
neutral_bio_021,2,3320184834,neutral,95,-256.6656,-2.701744,1,A,loss
neutral_bio_021,3,3320184835,neutral,0,0.0,0.0,0,B,loss
neutral_bio_021,4,3320184836,neutral,200,-699.1651,-3.495826,1,A,loss
neutral_bio_021,5,3320184837,neutral,200,-684.2835,-3.421418,1,A,loss
neutral_bio_021,6,3320184838,neutral,0,0.0,0.0,0,B,loss
neutral_bio_021,7,3320184839,neutral,0,0.0,0.0,0,B,loss
neutral_bio_022,0,3320184832,neutral,201,-781.3029,-3.887079,1,A,loss
neutral_bio_022,1,3320184833,neutral,24,-93.1937,-3.883069,1,A,loss
neutral_bio_022,2,3320184834,neutral,120,-730.6732,-6.088943,1,A,loss
neutral_bio_022,3,3320184835,neutral,155,-409.718,-2.643342,0,B,loss
neutral_bio_022,4,3320184836,neutral,201,-523.5183,-2.604569,1,A,loss
neutral_bio_022,5,3320184837,neutral,201,-433.8778,-2.158596,1,A,loss
neutral_bio_022,6,3320184838,neutral,201,-469.1036,-2.333849,0,B,loss
neutral_bio_022,7,3320184839,neutral,92,-233.5547,-2.538639,1,A,loss
neutral_bio_023,0,3320184832,neutral,200,-569.7426,-2.848713,0,B,loss
neutral_bio_023,1,3320184833,neutral,109,-373.1354,-3.423261,0,Tie,tie
neutral_bio_023,2,3320184834,neutral,39,-96.6644,-2.478574,0,B,loss
neutral_bio_023,3,3320184835,neutral,19,-75.5827,-3.978038,1,B,win
neutral_bio_023,4,3320184836,neutral,0,0.0,0.0,1,B,win
neutral_bio_023,5,3320184837,neutral,101,-400.0619,-3.961009,1,B,win
neutral_bio_023,6,3320184838,neutral,178,-1035.271,-5.816129,0,B,loss
neutral_bio_023,7,3320184839,neutral,74,-239.2215,-3.232722,1,B,win
neutral_bio_024,0,3320184832,neutral,60,-246.8354,-4.113923,0,B,loss
neutral_bio_024,1,3320184833,neutral,198,-603.8428,-3.049711,1,B,win
neutral_bio_024,2,3320184834,neutral,201,-589.5741,-2.933204,0,B,loss
neutral_bio_024,3,3320184835,neutral,201,-798.1549,-3.97092,0,B,loss
neutral_bio_024,4,3320184836,neutral,201,-560.897,-2.790532,1,B,win
neutral_bio_024,5,3320184837,neutral,201,-505.3801,-2.514329,1,B,win
neutral_bio_024,6,3320184838,neutral,162,-401.8997,-2.480862,1,B,win
neutral_bio_024,7,3320184839,neutral,119,-353.3497,-2.969325,1,A,loss
neutral_bio_025,0,3320184832,neutral,60,-253.5552,-4.22592,1,Tie,tie
neutral_bio_025,1,3320184833,neutral,0,0.0,0.0,1,Tie,tie
neutral_bio_025,2,3320184834,neutral,0,0.0,0.0,0,A,win
neutral_bio_025,3,3320184835,neutral,0,0.0,0.0,0,A,win
neutral_bio_025,4,3320184836,neutral,75,-185.6875,-2.475834,0,A,win
neutral_bio_025,5,3320184837,neutral,0,0.0,0.0,0,A,win
neutral_bio_025,6,3320184838,neutral,0,0.0,0.0,0,A,win
neutral_bio_025,7,3320184839,neutral,0,0.0,0.0,0,A,win
neutral_bio_026,0,3320184832,neutral,30,-124.9506,-4.165019,0,B,loss
neutral_bio_026,1,3320184833,neutral,48,-150.3379,-3.132039,0,B,loss
neutral_bio_026,2,3320184834,neutral,92,-378.9022,-4.118502,0,B,loss
neutral_bio_026,3,3320184835,neutral,11,-38.5507,-3.504605,1,B,win
neutral_bio_026,4,3320184836,neutral,0,0.0,0.0,1,B,win
neutral_bio_026,5,3320184837,neutral,200,-934.0582,-4.670291,0,A,win
neutral_bio_026,6,3320184838,neutral,200,-545.8405,-2.729202,0,B,loss
neutral_bio_026,7,3320184839,neutral,200,-533.2814,-2.666407,0,B,loss
neutral_bio_027,0,3320184832,neutral,111,-295.1783,-2.659264,1,B,win
neutral_bio_027,1,3320184833,neutral,167,-446.4017,-2.673064,0,B,loss
neutral_bio_027,2,3320184834,neutral,108,-300.6103,-2.783429,0,B,loss
neutral_bio_027,3,3320184835,neutral,0,0.0,0.0,0,B,loss
neutral_bio_027,4,3320184836,neutral,61,-188.1434,-3.084317,1,B,win
neutral_bio_027,5,3320184837,neutral,198,-712.9386,-3.6007,0,B,loss
neutral_bio_027,6,3320184838,neutral,7,-27.7207,-3.9601,0,B,loss
neutral_bio_027,7,3320184839,neutral,0,0.0,0.0,0,B,loss
neutral_bio_028,0,3320184832,neutral,202,-671.4404,-3.323962,0,A,win
neutral_bio_028,1,3320184833,neutral,202,-526.8602,-2.608219,0,A,win
neutral_bio_028,2,3320184834,neutral,131,-380.9807,-2.90825,1,A,loss
neutral_bio_028,3,3320184835,neutral,119,-315.9955,-2.655424,1,B,win
neutral_bio_028,4,3320184836,neutral,73,-179.2227,-2.455105,1,B,win
neutral_bio_028,5,3320184837,neutral,36,-129.2062,-3.589062,0,B,loss
neutral_bio_028,6,3320184838,neutral,200,-889.2065,-4.446032,1,A,loss
neutral_bio_028,7,3320184839,neutral,140,-573.4377,-4.095984,1,A,loss
neutral_bio_029,0,3320184832,neutral,0,0.0,0.0,0,B,loss
neutral_bio_029,1,3320184833,neutral,97,-255.2195,-2.631129,0,A,win
neutral_bio_029,2,3320184834,neutral,0,0.0,0.0,0,B,loss
neutral_bio_029,3,3320184835,neutral,108,-287.3963,-2.661077,1,B,win
neutral_bio_029,4,3320184836,neutral,200,-930.0996,-4.650498,0,A,win
neutral_bio_029,5,3320184837,neutral,0,0.0,0.0,0,B,loss
neutral_bio_029,6,3320184838,neutral,101,-223.3504,-2.21139,1,A,loss
neutral_bio_029,7,3320184839,neutral,0,0.0,0.0,1,B,win
neutral_bio_030,0,3320184832,neutral,202,-608.1744,-3.010765,0,B,loss
neutral_bio_030,1,3320184833,neutral,91,-256.1672,-2.815024,1,B,win
neutral_bio_030,2,3320184834,neutral,202,-822.3178,-4.07088,1,A,loss
neutral_bio_030,3,3320184835,neutral,202,-686.0231,-3.396154,1,A,loss
neutral_bio_030,4,3320184836,neutral,202,-628.3571,-3.110678,1,A,loss
neutral_bio_030,5,3320184837,neutral,104,-235.7497,-2.266824,0,B,loss
neutral_bio_030,6,3320184838,neutral,202,-549.9564,-2.722557,1,A,loss
neutral_bio_030,7,3320184839,neutral,202,-711.6279,-3.522911,0,B,loss
neutral_bio_031,0,3320184832,neutral,0,0.0,0.0,0,B,loss
neutral_bio_031,1,3320184833,neutral,201,-624.1528,-3.105238,1,B,win
neutral_bio_031,2,3320184834,neutral,3,-19.0607,-6.353578,1,B,win
neutral_bio_031,3,3320184835,neutral,9,-43.577,-4.84189,1,A,loss
neutral_bio_031,4,3320184836,neutral,84,-281.3203,-3.349051,1,B,win
neutral_bio_031,5,3320184837,neutral,199,-917.6254,-4.611183,1,A,loss
neutral_bio_031,6,3320184838,neutral,199,-632.8733,-3.180268,0,B,loss
neutral_bio_031,7,3320184839,neutral,8,-36.4263,-4.553285,0,B,loss
neutral_bio_032,0,3320184832,neutral,200,-611.333,-3.056665,0,Tie,tie
